id,ref,phases,expmeth,solvent,property,property_type,V1,V2,V3,V4,dV4,dV3,temperature,pressure,mole_fraction,gamma,cmp1_id,cmp1_name,cmp1_formula,cmp1_smiles,cmp1_smiles_error,cmp1_sample,cmp1_mw,cmp2_id,cmp2_name,cmp2_formula,cmp2_smiles,cmp2_smiles_error,cmp2_sample,cmp2_mw,SMILES_IL,SMILES_solute,IL_name,solute_name,IL_id,solute_id
nrUQr,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.15,101.0,0.0,40.9,2.8,,338.15,101.0,0.0,40.9,AATOnt,heptane,C7 H16,CCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",100.2,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,heptane,ABDWVo,AATOnt
nrUQr,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",348.15,101.0,0.0,38.2,2.6,,348.15,101.0,0.0,38.2,AATOnt,heptane,C7 H16,CCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",100.2,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,heptane,ABDWVo,AATOnt
nrUQr,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",358.15,101.0,0.0,35.7,2.4,,358.15,101.0,0.0,35.7,AATOnt,heptane,C7 H16,CCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",100.2,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,heptane,ABDWVo,AATOnt
nrUQr,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",368.15,101.0,0.0,33.9,2.3,,368.15,101.0,0.0,33.9,AATOnt,heptane,C7 H16,CCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",100.2,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,heptane,ABDWVo,AATOnt
xDdWr,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",298.15,101.0,0.0,78.3,5.4,,298.15,101.0,0.0,78.3,AAVyLr,octane,C8 H18,CCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",114.23,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,octane,ABDWVo,AAVyLr
xDdWr,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",308.15,101.0,0.0,71.8,4.9,,308.15,101.0,0.0,71.8,AAVyLr,octane,C8 H18,CCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",114.23,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,octane,ABDWVo,AAVyLr
xDdWr,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",318.15,101.0,0.0,65.9,4.5,,318.15,101.0,0.0,65.9,AAVyLr,octane,C8 H18,CCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",114.23,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,octane,ABDWVo,AAVyLr
xDdWr,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.15,101.0,0.0,61.0,4.2,,328.15,101.0,0.0,61.0,AAVyLr,octane,C8 H18,CCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",114.23,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,octane,ABDWVo,AAVyLr
xDdWr,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.15,101.0,0.0,57.2,3.9,,338.15,101.0,0.0,57.2,AAVyLr,octane,C8 H18,CCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",114.23,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,octane,ABDWVo,AAVyLr
xDdWr,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",348.15,101.0,0.0,53.1,3.6,,348.15,101.0,0.0,53.1,AAVyLr,octane,C8 H18,CCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",114.23,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,octane,ABDWVo,AAVyLr
xDdWr,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",358.15,101.0,0.0,49.9,3.4,,358.15,101.0,0.0,49.9,AAVyLr,octane,C8 H18,CCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",114.23,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,octane,ABDWVo,AAVyLr
xDdWr,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",368.15,101.0,0.0,47.0,3.2,,368.15,101.0,0.0,47.0,AAVyLr,octane,C8 H18,CCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",114.23,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,octane,ABDWVo,AAVyLr
ddnCE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",298.15,101.0,0.0,113.0,7.8,,298.15,101.0,0.0,113.0,AAYikW,nonane,C9 H20,CCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",128.26,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,nonane,ABDWVo,AAYikW
ddnCE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",308.15,101.0,0.0,102.0,7.0,,308.15,101.0,0.0,102.0,AAYikW,nonane,C9 H20,CCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",128.26,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,nonane,ABDWVo,AAYikW
ddnCE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",318.15,101.0,0.0,93.2,6.4,,318.15,101.0,0.0,93.2,AAYikW,nonane,C9 H20,CCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",128.26,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,nonane,ABDWVo,AAYikW
ddnCE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.15,101.0,0.0,86.1,5.9,,328.15,101.0,0.0,86.1,AAYikW,nonane,C9 H20,CCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",128.26,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,nonane,ABDWVo,AAYikW
ddnCE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.15,101.0,0.0,79.9,5.5,,338.15,101.0,0.0,79.9,AAYikW,nonane,C9 H20,CCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",128.26,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,nonane,ABDWVo,AAYikW
ddnCE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",348.15,101.0,0.0,74.0,5.1,,348.15,101.0,0.0,74.0,AAYikW,nonane,C9 H20,CCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",128.26,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,nonane,ABDWVo,AAYikW
ddnCE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",358.15,101.0,0.0,69.2,4.7,,358.15,101.0,0.0,69.2,AAYikW,nonane,C9 H20,CCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",128.26,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,nonane,ABDWVo,AAYikW
ddnCE,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",368.15,101.0,0.0,64.7,4.4,,368.15,101.0,0.0,64.7,AAYikW,nonane,C9 H20,CCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",128.26,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,nonane,ABDWVo,AAYikW
FxlFe,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",298.15,101.0,0.0,163.0,11.0,,298.15,101.0,0.0,163.0,AAbSJA,decane,C10 H22,CCCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",142.29,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,decane,ABDWVo,AAbSJA
FxlFe,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",308.15,101.0,0.0,148.0,10.0,,308.15,101.0,0.0,148.0,AAbSJA,decane,C10 H22,CCCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",142.29,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,decane,ABDWVo,AAbSJA
FxlFe,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",318.15,101.0,0.0,135.0,9.3,,318.15,101.0,0.0,135.0,AAbSJA,decane,C10 H22,CCCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",142.29,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,decane,ABDWVo,AAbSJA
FxlFe,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.15,101.0,0.0,124.0,8.5,,328.15,101.0,0.0,124.0,AAbSJA,decane,C10 H22,CCCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",142.29,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,decane,ABDWVo,AAbSJA
FxlFe,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.15,101.0,0.0,114.0,7.8,,338.15,101.0,0.0,114.0,AAbSJA,decane,C10 H22,CCCCCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",142.29,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,decane,ABDWVo,AAbSJA
