ref_id_general_group,original_index_general_group,temperature_general_group,gamma_general_group,slope_general_group,intercept_general_group,r2_general_group,ref_id_group_0,original_index_group_0,temperature_group_0,gamma_group_0,slope_group_0,intercept_group_0,r2_group_0,ref_id_group_1,original_index_group_1,temperature_group_1,gamma_group_1,slope_group_1,intercept_group_1,r2_group_1,ref_id_group_2,original_index_group_2,temperature_group_2,gamma_group_2,slope_group_2,intercept_group_2,r2_group_2,ref_id_group_3,original_index_group_3,temperature_group_3,gamma_group_3,slope_group_3,intercept_group_3,r2_group_3,ref_id_group_4,original_index_group_4,temperature_group_4,gamma_group_4,slope_group_4,intercept_group_4,r2_group_4,ref_id_group_5,original_index_group_5,temperature_group_5,gamma_group_5,slope_group_5,intercept_group_5,r2_group_5,ref_id_seudo_group,original_index_seudo_group,temperature_seudo_group,gamma_seudo_group,slope_seudo_group,intercept_seudo_group,r2_seudo_group
"[160, 160, 160, 160, 181, 181, 181, 181]","[40852, 40853, 40854, 40855, 46112, 46113, 46114, 46115]","[313.71, 322.93, 333.23, 343.57, 313.71, 322.93, 333.23, 343.57]","[0.58, 0.577, 0.57, 0.564, 0.58, 0.577, 0.57, 0.564]",103.78211805488914,-0.873792794184069,0.9780980106740305,"[160, 160, 160, 160]","[40852, 40853, 40854, 40855]","[313.71, 322.93, 333.23, 343.57]","[0.58, 0.577, 0.57, 0.564]",103.78211805488914,-0.873792794184069,0.9780980106740305,"[181, 181, 181, 181]","[46112, 46113, 46114, 46115]","[313.71, 322.93, 333.23, 343.57]","[0.58, 0.577, 0.57, 0.564]",103.78211805488914,-0.873792794184069,0.9780980106740305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[160, 160, 160, 160, 181, 181, 181, 181]","[40848, 40849, 40850, 40851, 46356, 46357, 46358, 46359]","[333.43, 343.79, 354.07, 363.36, 333.43, 343.79, 354.07, 363.36]","[4.262, 3.746, 3.381, 3.104, 4.262, 3.746, 3.381, 3.104]",1278.8296499667592,-2.3912851371928756,0.9978738391562818,"[160, 160, 160, 160]","[40848, 40849, 40850, 40851]","[333.43, 343.79, 354.07, 363.36]","[4.262, 3.746, 3.381, 3.104]",1278.8296499667592,-2.3912851371928756,0.9978738391562818,"[181, 181, 181, 181]","[46356, 46357, 46358, 46359]","[333.43, 343.79, 354.07, 363.36]","[4.262, 3.746, 3.381, 3.104]",1278.8296499667592,-2.3912851371928756,0.9978738391562818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[160, 160, 160, 160, 181, 181, 181, 181]","[40844, 40845, 40846, 40847, 45916, 45917, 45918, 45919]","[313.8, 323.95, 333.36, 343.55, 313.8, 323.95, 333.36, 343.55]","[2.389, 2.19, 1.919, 1.802, 2.389, 2.19, 1.919, 1.802]",1067.4240138442362,-2.527553133879459,0.9818632299853829,"[160, 160, 160, 160]","[40844, 40845, 40846, 40847]","[313.8, 323.95, 333.36, 343.55]","[2.389, 2.19, 1.919, 1.802]",1067.4240138442365,-2.527553133879459,0.9818632299853829,"[181, 181, 181, 181]","[45916, 45917, 45918, 45919]","[313.8, 323.95, 333.36, 343.55]","[2.389, 2.19, 1.919, 1.802]",1067.4240138442365,-2.527553133879459,0.9818632299853829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[160, 160, 160, 160, 181, 181, 181, 181]","[40840, 40841, 40842, 40843, 46352, 46353, 46354, 46355]","[313.88, 324.02, 333.31, 343.58, 313.88, 324.02, 333.31, 343.58]","[3.625, 3.245, 2.902, 2.591, 3.625, 3.245, 2.902, 2.591]",1225.5104023920433,-2.6119643960422514,0.998774211370454,"[160, 160, 160, 160]","[40840, 40841, 40842, 40843]","[313.88, 324.02, 333.31, 343.58]","[3.625, 3.245, 2.902, 2.591]",1225.5104023920433,-2.6119643960422514,0.998774211370454,"[181, 181, 181, 181]","[46352, 46353, 46354, 46355]","[313.88, 324.02, 333.31, 343.58]","[3.625, 3.245, 2.902, 2.591]",1225.5104023920433,-2.6119643960422514,0.998774211370454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40812, 40813, 40814, 40815, 45956, 45957, 45958, 45959]","[313.0, 323.0, 333.0, 343.0, 313.83, 323.15, 333.54, 343.9]","[29.0, 26.7, 24.9, 23.2, 29.0, 26.7, 24.9, 23.2]",792.803534410504,0.8350649073510685,0.9981119944908915,"[181, 181, 181, 181]","[45956, 45957, 45958, 45959]","[313.83, 323.15, 333.54, 343.9]","[29.0, 26.7, 24.9, 23.2]",792.7793632287559,0.8373562655637201,0.9980657953149245,"[159, 159, 159, 159]","[40812, 40813, 40814, 40815]","[313.0, 323.0, 333.0, 343.0]","[29.0, 26.7, 24.9, 23.2]",793.9713594661457,0.8292826053645093,0.9995980377090472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40808, 40809, 40810, 40811, 45964, 45965, 45966, 45967]","[313.0, 323.0, 333.0, 343.0, 313.96, 323.16, 333.56, 344.04]","[12.52, 11.95, 11.36, 11.11, 12.52, 11.95, 11.36, 11.11]",439.4641714384426,1.1214931076776458,0.9794645748401487,"[181, 181, 181, 181]","[45964, 45965, 45966, 45967]","[313.96, 323.16, 333.56, 344.04]","[12.52, 11.95, 11.36, 11.11]",439.2185936855442,1.12362307850743,0.9778572448213555,"[159, 159, 159, 159]","[40808, 40809, 40810, 40811]","[313.0, 323.0, 333.0, 343.0]","[12.52, 11.95, 11.36, 11.11]",440.51103485416513,1.1169158044406622,0.9828609054592714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40804, 40805, 40806, 40807, 45960, 45961, 45962, 45963]","[313.0, 323.0, 333.0, 343.0, 313.71, 323.12, 333.15, 343.96]","[98.4, 91.3, 84.9, 79.0, 98.4, 91.3, 84.9, 79.0]",783.6241495995762,2.0883996114743546,0.9992900973283807,"[181, 181, 181, 181]","[45960, 45961, 45962, 45963]","[313.71, 323.12, 333.15, 343.96]","[98.4, 91.3, 84.9, 79.0]",782.9394324280288,2.0922369314319074,0.9998457831412153,"[159, 159, 159, 159]","[40804, 40805, 40806, 40807]","[313.0, 323.0, 333.0, 343.0]","[98.4, 91.3, 84.9, 79.0]",785.0334417797266,2.0823475908551083,0.9996545796767732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40796, 40797, 40798, 40799, 45972, 45973, 45974, 45975]","[313.0, 323.0, 333.0, 343.0, 333.43, 343.78, 354.06, 363.36]","[1.98, 2.019, 2.053, 2.084, 1.98, 2.019, 2.053, 2.084]",-104.6529109771579,1.0197751949705913,0.5391512648196698,"[181, 181, 181, 181]","[45972, 45973, 45974, 45975]","[333.43, 343.78, 354.06, 363.36]","[1.98, 2.019, 2.053, 2.084]",-206.33650613100502,1.3022373627938497,0.9996910341590441,"[159, 159, 159, 159]","[40796, 40797, 40798, 40799]","[313.0, 323.0, 333.0, 343.0]","[1.98, 2.019, 2.053, 2.084]",-183.0016682370242,1.268404016144483,0.9989425803281317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40792, 40793, 40794, 40795, 45980, 45981, 45982, 45983]","[313.0, 323.0, 333.0, 343.0, 313.68, 322.99, 333.36, 343.79]","[1.639, 1.645, 1.648, 1.652, 1.639, 1.645, 1.648, 1.652]",-27.37501679782864,0.5818441276120279,0.9810747929838853,"[181, 181, 181, 181]","[45980, 45981, 45982, 45983]","[313.68, 322.99, 333.36, 343.79]","[1.639, 1.645, 1.648, 1.652]",-27.30448996374687,0.5815717587183787,0.9781060069117224,"[159, 159, 159, 159]","[40792, 40793, 40794, 40795]","[313.0, 323.0, 333.0, 343.0]","[1.639, 1.645, 1.648, 1.652]",-27.468084506398096,0.5821855944116441,0.9848540498567987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40788, 40789, 40790, 40791, 45976, 45977, 45978, 45979]","[313.0, 323.0, 333.0, 343.0, 333.33, 343.79, 354.07, 363.36]","[3.938, 4.359, 4.837, 5.322, 3.938, 4.359, 4.837, 5.322]",-618.7655388101707,3.35543181616751,0.540413172867626,"[181, 181, 181, 181]","[45976, 45977, 45978, 45979]","[333.33, 343.79, 354.07, 363.36]","[3.938, 4.359, 4.837, 5.322]",-1214.1449647678453,5.008931518121879,0.9985312311034027,"[159, 159, 159, 159]","[40788, 40789, 40790, 40791]","[313.0, 323.0, 333.0, 343.0]","[3.938, 4.359, 4.837, 5.322]",-1081.5118378504405,4.823895450827175,0.9996749430683873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40780, 40781, 40782, 40783, 45988, 45989, 45990, 45991]","[313.0, 323.0, 333.0, 343.0, 313.69, 322.99, 333.24, 343.55]","[4.759, 4.736, 4.713, 4.684, 4.759, 4.736, 4.713, 4.684]",56.44938645566441,1.3802218628373621,0.9935377601883922,"[181, 181, 181, 181]","[45988, 45989, 45990, 45991]","[313.69, 322.99, 333.24, 343.55]","[4.759, 4.736, 4.713, 4.684]",56.660671600193695,1.3796747842493977,0.9951996945265484,"[159, 159, 159, 159]","[40780, 40781, 40782, 40783]","[313.0, 323.0, 333.0, 343.0]","[4.759, 4.736, 4.713, 4.684]",56.27121173401245,1.3806686044237808,0.9924444485908521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40772, 40773, 40774, 40775, 45996, 45997, 45998, 45999]","[313.0, 323.0, 333.0, 343.0, 313.72, 323.47, 333.25, 343.57]","[4.074, 4.101, 4.125, 4.15, 4.074, 4.101, 4.125, 4.15]",-66.11457341888618,1.6156547321678794,0.9992321345402871,"[181, 181, 181, 181]","[45996, 45997, 45998, 45999]","[313.72, 323.47, 333.25, 343.57]","[4.074, 4.101, 4.125, 4.15]",-66.51090318482846,1.616706221213298,0.9998462817681697,"[159, 159, 159, 159]","[40772, 40773, 40774, 40775]","[313.0, 323.0, 333.0, 343.0]","[4.074, 4.101, 4.125, 4.15]",-65.79485563891227,1.6148352134611017,0.9997179980274136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40768, 40769, 40770, 40771, 46332, 46333, 46334, 46335]","[313.0, 323.0, 333.0, 343.0, 313.67, 322.93, 333.23, 343.57]","[4.454, 4.455, 4.456, 4.458, 4.454, 4.455, 4.456, 4.458]",-3.126733455708026,1.503734057362171,0.9594073903361159,"[181, 181, 181, 181]","[46332, 46333, 46334, 46335]","[313.67, 322.93, 333.23, 343.57]","[4.454, 4.455, 4.456, 4.458]",-3.139254629805422,1.503767129740213,0.9632175102566916,"[159, 159, 159, 159]","[40768, 40769, 40770, 40771]","[313.0, 323.0, 333.0, 343.0]","[4.454, 4.455, 4.456, 4.458]",-3.1158432837405314,1.5037059224498126,0.9560974896260129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40764, 40765, 40766, 40767, 46340, 46341, 46342, 46343]","[313.0, 323.0, 333.0, 343.0, 313.73, 322.94, 333.23, 343.58]","[7.794, 7.69, 7.563, 7.453, 7.794, 7.69, 7.563, 7.453]",162.29447406103586,1.5361947025716693,0.9975989016405569,"[181, 181, 181, 181]","[46340, 46341, 46342, 46343]","[313.73, 322.94, 333.23, 343.58]","[7.794, 7.69, 7.563, 7.453]",162.8907607598063,1.5346577393260925,0.9990599909648596,"[159, 159, 159, 159]","[40764, 40765, 40766, 40767]","[313.0, 323.0, 333.0, 343.0]","[7.794, 7.69, 7.563, 7.453]",161.79451475815486,1.5374397079623365,0.996715087748716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40756, 40757, 40758, 40759, 46336, 46337, 46338, 46339]","[313.0, 323.0, 333.0, 343.0, 313.73, 322.95, 333.23, 343.58]","[10.87, 10.56, 10.29, 10.09, 10.87, 10.56, 10.29, 10.09]",268.5462561151409,1.5272259038657943,0.9947147322177973,"[181, 181, 181, 181]","[46336, 46337, 46338, 46339]","[313.73, 322.95, 333.23, 343.58]","[10.87, 10.56, 10.29, 10.09]",269.16088251126155,1.5258202482618721,0.9933132114122273,"[159, 159, 159, 159]","[40756, 40757, 40758, 40759]","[313.0, 323.0, 333.0, 343.0]","[10.87, 10.56, 10.29, 10.09]",268.089085430617,1.528153096097272,0.9966848340158627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[92, 92, 92, 92, 92, 205, 205, 205]","[37815, 37816, 37817, 37818, 37819, 51279, 51280, 51281]","[318.15, 328.15, 338.15, 348.15, 358.15, 312.75, 322.55, 332.55]","[101.0, 94.1, 88.8, 83.1, 79.0, 68.8, 62.5, 58.3]",-149.4223037968901,4.808869983558938,0.010769884969448624,"[92, 92, 92, 92, 92]","[37815, 37816, 37817, 37818, 37819]","[318.15, 328.15, 338.15, 348.15, 358.15]","[101.0, 94.1, 88.8, 83.1, 79.0]",702.0969763123662,2.4071405520147597,0.9991185750513143,"[205, 205, 205]","[51279, 51280, 51281]","[312.75, 322.55, 332.55]","[68.8, 62.5, 58.3]",870.7000771612842,1.4434265158284734,0.9935902207524189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[92, 92, 92, 92, 92, 205, 205, 205]","[37805, 37806, 37807, 37808, 37809, 51273, 51274, 51275]","[318.15, 328.15, 338.15, 348.15, 358.15, 312.75, 322.55, 332.55]","[19.7, 19.0, 18.4, 17.9, 17.4, 16.9, 15.9, 15.2]",-3.2554752490121714,2.8715149894667933,2.5749559347204754e-05,"[92, 92, 92, 92, 92]","[37805, 37806, 37807, 37808, 37809]","[318.15, 328.15, 338.15, 348.15, 358.15]","[19.7, 19.0, 18.4, 17.9, 17.4]",351.3197074769104,1.8749668637999124,0.9993132584380591,"[205, 205, 205]","[51273, 51274, 51275]","[312.75, 322.55, 332.55]","[16.9, 15.9, 15.2]",557.3870617175345,1.042850418054412,0.9944051394432455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[138, 138, 138, 138, 138, 185, 185, 185]","[37175, 37176, 37177, 37178, 37179, 47421, 47422, 47423]","[303.13, 313.17, 323.16, 333.16, 343.13, 322.9, 333.0, 343.1]","[21.35, 19.95, 18.81, 18.11, 17.13, 21.1, 18.2, 18.5]",490.6691410310447,1.4455894536729248,0.7153132450902554,"[185, 185, 185]","[47421, 47422, 47423]","[322.9, 333.0, 343.1]","[21.1, 18.2, 18.5]",730.1058634715995,0.7622991479340078,0.6745318422109635,"[138, 138, 138, 138, 138]","[37175, 37176, 37177, 37178, 37179]","[303.13, 313.17, 323.16, 333.16, 343.13]","[21.35, 19.95, 18.81, 18.11, 17.13]",559.902122417976,1.209225555229076,0.9952980671140956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[138, 138, 138, 138, 138, 185, 185, 185]","[37185, 37186, 37187, 37188, 37189, 47427, 47428, 47429]","[303.13, 313.17, 323.16, 333.16, 343.13, 322.9, 333.0, 343.1]","[28.1, 27.0, 25.1, 24.3, 23.0, 26.0, 19.0, 22.7]",668.5363983497853,1.1393582907430706,0.5322171779658367,"[185, 185, 185]","[47427, 47428, 47429]","[322.9, 333.0, 343.1]","[26.0, 19.0, 22.7]",771.4418681067366,0.7902358282918036,0.19995919544046545,"[138, 138, 138, 138, 138]","[37185, 37186, 37187, 37188, 37189]","[303.13, 313.17, 323.16, 333.16, 343.13]","[28.1, 27.0, 25.1, 24.3, 23.0]",526.1503540263357,1.604768315595491,0.9887010786526433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[172, 172, 172, 172, 185, 185, 185]","[43736, 43737, 43738, 43739, 47337, 47338, 47339]","[303.15, 313.15, 323.15, 333.15, 323.0, 333.0, 343.1]","[0.67, 0.73, 0.8, 0.86, 0.76, 0.78, 0.74]",-385.8285759604065,0.9173490066010082,0.4058464955834598,"[185, 185, 185]","[47337, 47338, 47339]","[323.0, 333.0, 343.1]","[0.76, 0.78, 0.74]",143.36321213756122,-0.7054063785474687,0.24400268285454516,"[172, 172, 172, 172]","[43736, 43737, 43738, 43739]","[303.15, 313.15, 323.15, 333.15]","[0.67, 0.73, 0.8, 0.86]",-849.2245935221174,2.4002728846198784,0.999020047566577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[169, 169, 169, 169, 186, 186, 186]","[43436, 43437, 43438, 43439, 47610, 47611, 47612]","[303.15, 308.15, 313.15, 318.15, 308.15, 318.15, 328.15]","[1.11, 1.14, 1.16, 1.21, 0.617, 0.605, 0.598]",1842.9091827693985,-6.007392896856191,0.20262543271830868,"[169, 169, 169, 169]","[43436, 43437, 43438, 43439]","[303.15, 308.15, 313.15, 318.15]","[1.11, 1.14, 1.16, 1.21]",-531.684654068183,1.8556847950023327,0.9662153430205972,"[186, 186, 186]","[47610, 47611, 47612]","[308.15, 318.15, 328.15]","[0.617, 0.605, 0.598]",158.51376087330007,-0.9984236097527122,0.9835745846705455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[172, 172, 172, 172, 185, 185, 185]","[43724, 43725, 43726, 43727, 47328, 47329, 47330]","[303.15, 313.15, 323.15, 333.15, 323.0, 333.0, 343.1]","[4.59, 4.41, 4.29, 4.18, 4.22, 4.04, 3.9]",405.5305955967615,0.19017262910383548,0.9448624693376357,"[185, 185, 185]","[47328, 47329, 47330]","[323.0, 333.0, 343.1]","[4.22, 4.04, 3.9]",435.07992700724134,0.09180949137612826,0.9978574318673409,"[172, 172, 172, 172]","[43724, 43725, 43726, 43727]","[303.15, 313.15, 323.15, 333.15]","[4.59, 4.41, 4.29, 4.18]",312.07238649957424,0.4914773459932641,0.9934710702882682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[97, 97, 97, 97, 97, 97, 199]","[27460, 27461, 27462, 27463, 27464, 27465, 52766]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15, 313.15]","[48.3, 46.2, 44.4, 42.8, 41.7, 40.6, 25.1]",-587.9940388110961,5.3811442355056425,0.28772924964061264,"[97, 97, 97, 97, 97, 97]","[27460, 27461, 27462, 27463, 27464, 27465]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15]","[48.3, 46.2, 44.4, 42.8, 41.7, 40.6]",443.81349235375654,2.5403975776305594,0.995244875732637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[199],[52766],[313.15],[25.1],,,
"[114, 114, 114, 114, 114, 208, 208]","[31985, 31986, 31987, 31988, 31989, 52270, 52271]","[303.16, 318.14, 323.27, 333.11, 343.09, 298.15, 323.15]","[69.6, 62.3, 59.5, 56.0, 52.5, 43.4, 32.0]",82.01199721746202,3.698136955627663,0.0023658046118749114,"[114, 114, 114, 114, 114]","[31985, 31986, 31987, 31988, 31989]","[303.16, 318.14, 323.27, 333.11, 343.09]","[69.6, 62.3, 59.5, 56.0, 52.5]",735.838496416232,1.8153460401085035,0.998988401559379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[208, 208]","[52270, 52271]","[298.15, 323.15]","[43.4, 32.0]",,,
"[143, 143, 143, 143, 143, 213, 210]","[38435, 38436, 38437, 38438, 38439, 52678, 53090]","[323.15, 333.15, 343.15, 353.15, 363.15, 298.0, 323.0]","[14.19, 13.12, 12.18, 11.44, 10.81, 16.8, 12.3]",694.9061114926004,0.46415402019146335,0.8922375433546503,"[143, 143, 143, 143, 143]","[38435, 38436, 38437, 38438, 38439]","[323.15, 333.15, 343.15, 353.15, 363.15]","[14.19, 13.12, 12.18, 11.44, 10.81]",800.6871104830425,0.17149265684442838,0.9987850774326624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[210, 213]","[53090, 52678]","[323.0, 298.0]","[12.3, 16.8]",,,
"[138, 138, 138, 138, 185, 185, 185]","[44988, 44989, 44990, 44991, 47460, 47461, 47462]","[303.16, 313.17, 323.15, 333.15, 322.9, 333.0, 343.1]","[4.77, 4.63, 4.55, 4.45, 4.56, 4.63, 4.44]",165.0879653130036,1.011022928345035,0.731878160015057,"[185, 185, 185]","[47460, 47461, 47462]","[322.9, 333.0, 343.1]","[4.56, 4.63, 4.44]",143.050082953279,1.0836677628073261,0.3781877471049214,"[138, 138, 138, 138]","[44988, 44989, 44990, 44991]","[303.16, 313.17, 323.15, 333.15]","[4.77, 4.63, 4.55, 4.45]",228.4885225811348,0.8066841789436845,0.9923122297951952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[173, 173, 173, 173, 141, 141, 141]","[44044, 44045, 44046, 44047, 51819, 51820, 51821]","[398.15, 408.15, 418.15, 428.15, 333.0, 343.0, 353.0]","[0.408, 0.434, 0.464, 0.501, 0.286, 0.292, 0.301]",-862.268610236744,1.289530725147767,0.9816115259892977,"[173, 173, 173, 173]","[44044, 44045, 44046, 44047]","[398.15, 408.15, 418.15, 428.15]","[0.408, 0.434, 0.464, 0.501]",-1162.4122050190308,2.018043699120481,0.9949865902968653,"[141, 141, 141]","[51819, 51820, 51821]","[333.0, 343.0, 353.0]","[0.286, 0.292, 0.301]",-299.8131936515128,-0.3532166447192331,0.9845123203494117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[97, 97, 97, 97, 97, 97, 199]","[27490, 27491, 27492, 27493, 27494, 27495, 52770]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15, 313.15]","[3.975, 4.029, 4.067, 4.112, 4.145, 4.186, 3.19]",-405.03362386196403,2.528337798377507,0.7290650726435334,"[97, 97, 97, 97, 97, 97]","[27490, 27491, 27492, 27493, 27494, 27495]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15]","[3.975, 4.029, 4.067, 4.112, 4.145, 4.186]",-129.6177982367358,1.7700698438031655,0.9980101413734701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[199],[52770],[313.15],[3.19],,,
"[97, 97, 97, 97, 97, 97, 199]","[27496, 27497, 27498, 27499, 27500, 27501, 52773]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15, 313.15]","[3.858, 3.929, 3.97, 3.959, 3.964, 4.032, 3.36]",-267.72327002509405,2.1152894785791694,0.7321072115574383,"[97, 97, 97, 97, 97, 97]","[27496, 27497, 27498, 27499, 27500, 27501]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15]","[3.858, 3.929, 3.97, 3.959, 3.964, 4.032]",-89.70473667601682,1.625173310227207,0.8244149194822961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[199],[52773],[313.15],[3.36],,,
"[138, 138, 138, 138, 185, 185, 185]","[44968, 44969, 44970, 44971, 47268, 47269, 47270]","[303.1, 313.15, 323.09, 333.13, 323.0, 333.0, 343.1]","[6.9, 6.73, 6.54, 6.36, 6.4, 6.06, 5.13]",642.8675640554468,-0.146967387787879,0.7163294056994276,"[185, 185, 185]","[47268, 47269, 47270]","[323.0, 333.0, 343.1]","[6.4, 6.06, 5.13]",1214.097555462273,-1.8834174900895113,0.9132299253661222,"[138, 138, 138, 138]","[44968, 44969, 44970, 44971]","[303.1, 313.15, 323.09, 333.13]","[6.9, 6.73, 6.54, 6.36]",275.31632853225193,1.0249888405785006,0.9968706168292855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[138, 138, 138, 138, 185, 185, 185]","[44964, 44965, 44966, 44967, 47271, 47272, 47273]","[303.1, 313.15, 323.09, 333.13, 323.0, 333.0, 343.1]","[8.78, 8.55, 8.39, 8.22, 8.1, 7.8, 6.54]",615.6061239798145,0.18241833864132384,0.6634842282362381,"[185, 185, 185]","[47271, 47272, 47273]","[323.0, 333.0, 343.1]","[8.1, 7.8, 6.54]",1172.8240522509548,-1.5158063066000165,0.8677948058216128,"[138, 138, 138, 138]","[44964, 44965, 44966, 44967]","[303.1, 313.15, 323.09, 333.13]","[8.78, 8.55, 8.39, 8.22]",218.92891695676107,1.4489508556963462,0.9972488558744992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[97, 97, 97, 97, 97, 97, 199]","[27598, 27599, 27600, 27601, 27602, 27603, 52787]","[373.15, 383.15, 393.15, 403.15, 413.15, 423.15, 313.15]","[0.17, 0.179, 0.191, 0.202, 0.215, 0.228, 0.89]",1751.3280277288104,-5.987524374232552,0.7041611331731129,"[97, 97, 97, 97, 97, 97]","[27598, 27599, 27600, 27601, 27602, 27603]","[373.15, 383.15, 393.15, 403.15, 413.15, 423.15]","[0.17, 0.179, 0.191, 0.202, 0.215, 0.228]",-934.4771463231681,0.7242429865875166,0.9971953819959638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[199],[52787],[313.15],[0.89],,,
"[138, 138, 138, 138, 185, 185, 185]","[44960, 44961, 44962, 44963, 47298, 47299, 47300]","[303.14, 313.13, 323.11, 343.11, 323.0, 333.0, 343.1]","[3.11, 3.29, 3.22, 3.15, 3.17, 3.02, 2.58]",309.67142093246235,0.16948166117690577,0.2958387215412432,"[185, 185, 185]","[47298, 47299, 47300]","[323.0, 333.0, 343.1]","[3.17, 3.02, 2.58]",1130.1737473014991,-2.3267113700093605,0.9063007050702653,"[138, 138, 138, 138]","[44960, 44961, 44962, 44963]","[303.14, 313.13, 323.11, 343.11]","[3.11, 3.29, 3.22, 3.15]",0.9403794891655596,1.1576344153423717,3.843236500784014e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[97, 97, 97, 97, 97, 97, 199]","[27592, 27593, 27594, 27595, 27596, 27597, 52785]","[373.15, 383.15, 393.15, 403.15, 413.15, 423.15, 313.15]","[0.162, 0.174, 0.185, 0.196, 0.209, 0.224, 0.54]",1153.163405148723,-4.522282556782455,0.6152071002628675,"[97, 97, 97, 97, 97, 97]","[27592, 27593, 27594, 27595, 27596, 27597]","[373.15, 383.15, 393.15, 403.15, 413.15, 423.15]","[0.162, 0.174, 0.185, 0.196, 0.209, 0.224]",-1004.4944219767135,0.8696563373073336,0.9977689140901302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[199],[52785],[313.15],[0.54],,,
"[97, 97, 97, 97, 97, 97, 199]","[27586, 27587, 27588, 27589, 27590, 27591, 52784]","[373.15, 383.15, 393.15, 403.15, 413.15, 423.15, 313.15]","[0.199, 0.212, 0.224, 0.237, 0.252, 0.27, 0.25]",-44.95174084050634,-1.3361673179625548,0.013682042847373642,"[97, 97, 97, 97, 97, 97]","[27586, 27587, 27588, 27589, 27590, 27591]","[373.15, 383.15, 393.15, 403.15, 413.15, 423.15]","[0.199, 0.212, 0.224, 0.237, 0.252, 0.27]",-946.2867208289587,0.9162487389791936,0.9957187373002946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[199],[52784],[313.15],[0.25],,,
